Nistkasten-nummer,Datum,Zustand Kasten,gereinigt,besetzt,Anzahl Eier,Anzahl Jungvögel,Alter Jungvögel,Vogelart,beringt,Bemerkungen
600225,23-05-2016,in Ordnung,nein,ja,8, , ,Kohlmeise, ,vj. Weib WF: 82195676 ; Nachkontrolle
600338,23-05-2016,in Ordnung,nein,ja,11, , ,Blaumeise, ,vj. Weib WF: 90293341 ; Nachkontrolle
600292,23-05-2016,in Ordnung,nein,nein , , , , , ,
600236,23-05-2016,in Ordnung,nein,nein , , , , , ,
600112,23-05-2016,in Ordnung,nein,nein , , , , , ,Hummelnest
600480,23-05-2016,in Ordnung,nein,nein , , , , , ,
600326,23-05-2016,in Ordnung,nein,nein , , , , , ,
600282,23-05-2016,in Ordnung,nein,ja, , , ,unbestimmt, ,Nachkontrolle
600014,23-05-2016,in Ordnung,nein,ja,4, , ,Meise unbestimmt, ,
600409,23-05-2016,in Ordnung,nein,nein , , , , , ,
600413,23-05-2016,in Ordnung,nein,ja,7, , ,Trauerschnäpper,w,Weib beringt / Nachkontrolle
600449,23-05-2016,in Ordnung,nein,ja, ,8,8,Blaumeise,8,
400080,24-05-2016,In Ordnung,nein,ja,0,4,8,Kohlmeise,4,Weibchen war beringt
400091,24-05-2016,In Ordnung,nein,ja,0,0, ,Meise unbestimmt, ,ausgeflogen?
400183,24-05-2016,In Ordnung,nein,ja,7,0, ,Blaumeise,7,
400184,24-05-2016,In Ordnung,nein,ja,2,4,13,Kohlmeise, ,
400061,24-05-2016,In Ordnung,nein,ja,0,8,12,Kohlmeise,8,
400087,24-05-2016,In Ordnung,nein,ja,1,9,9,Blaumeise,9,
400186,24-05-2016,In Ordnung,nein,ja,0,0, ,unbestimmt, ,
400086,24-05-2016,In Ordnung,nein,ja,0,9,8,Blaumeise,9,
400059,24-05-2016,In Ordnung,nein,ja,9,0, ,Tannenmeise,Weibchen,
400084,24-05-2016,In Ordnung,ja,ja,2,8,4,Meise unbestimmt, ,alle juv tot
400200,24-05-2016,In Ordnung,nein,ja,0,6,12,Kohlmeise,6,
400201,24-05-2016,In Ordnung,nein,ja,2,0, ,Meise unbestimmt,0,
400074,24-05-2016,In Ordnung,nein,ja,0,0, ,Trauerschnäpper, ,
400067,24-05-2016,In Ordnung,nein,ja,0,5,8,Kohlmeise,5,
400208,24-05-2016,In Ordnung,nein,nein, , , , , ,
400212,24-05-2016,In Ordnung,nein,ja,0,5,5,Kohlmeise,4,Weibchen war beringt
400215,24-05-2016,In Ordnung,ja,ja,5,0, ,Trauerschnäpper, ,altes Nest?
400214,24-05-2016,In Ordnung,nein,nein, , , , , ,
400055,24-05-2016,In Ordnung,nein,ja,0,0, ,unbestimmt, ,
400213,24-05-2016,In Ordnung,nein,ja,0,ja,3,Kohlmeise,Weibchen,
400210,24-05-2016,In Ordnung,nein,ja,0,4,12,Feldsperling,4,
400207,24-05-2016,In Ordnung,nein,ja,6,0, ,Trauerschnäpper,Weibchen,
400199,24-05-2016,In Ordnung,nein,ja,0,9,12,Blaumeise,9,
400068,24-05-2016,In Ordnung,nein,nein, , , , , ,
400195,24-05-2016,In Ordnung,nein,ja,0,7,6,Blaumeise,5,2 juv tot
400192,24-05-2016,In Ordnung,nein,ja,0,0, ,Feldsperling, ,verlassen?
400191,24-05-2016,In Ordnung,nein,ja,0,10,11,Blaumeise,10,
400190,24-05-2016,In Ordnung,nein,ja,0,4,4,Feldsperling,3,
400189,24-05-2016,In Ordnung,nein,ja,0,8,12,Blaumeise,8,
400188,24-05-2016,In Ordnung,ja,ja,7,0, ,Meise unbestimmt, ,tot
400082,24-05-2016,In Ordnung,nein,ja,ja,ja,1,Kohlmeise,Weibchen,
400069,24-05-2016,In Ordnung,nein,nein, , , , , ,
400079,24-05-2016,In Ordnung,nein,ja,0,ja,1,Kohlmeise,0,
400073,24-05-2016,In Ordnung,nein,nein, , , , , ,
400070,24-05-2016,In Ordnung,nein,nein, , , , , ,
400053,24-05-2016,In Ordnung,nein,ja,0,11,10,Blaumeise,11,
400066,24-05-2016,In Ordnung,nein,ja,0,6,5,Kohlmeise,5,
400047,24-05-2016,In Ordnung,nein,ja,0,ja,14,Blaumeise,0,
400145,24-05-2016,In Ordnung,nein,ja,ja,ja,1,Blaumeise,0,
400143,24-05-2016,In Ordnung,nein,ja,7,2,8,Kohlmeise,2,
400142,24-05-2016,In Ordnung,nein,ja,11,0, ,Meise unbestimmt,0,verlassen?
400141,24-05-2016,In Ordnung,nein,nein, , , , , ,Hummeln
400140,24-05-2016,In Ordnung,nein,ja,1,6,6,Blaumeise,6,
400126,24-05-2016,In Ordnung,nein,ja,0,7,7,Kohlmeise,7,
400134,24-05-2016,In Ordnung,nein,ja,4,0, ,Trauerschnäpper,Weibchen,
400042,24-05-2016,In Ordnung,nein,ja,0,12,8,Blaumeise,12,
400127,24-05-2016,In Ordnung,nein,nein, , , , , ,Hummeln
400138,24-05-2016,In Ordnung,nein,ja,6,0, ,Trauerschnäpper,Weibchen,
400128,24-05-2016,In Ordnung,ja,nein, , , , , ,altes Nest
400041,24-05-2016,In Ordnung,ja,nein, , , , , ,altes Nest
400137,24-05-2016,In Ordnung,ja,nein, , , , , ,altes Nest
400130,24-05-2016,In Ordnung,nein,ja,0,0, ,Meise unbestimmt, ,ausgeflogen?
400129,24-05-2016,In Ordnung,nein,ja,0,9,10,Kohlmeise,9,
400045,24-05-2016,In Ordnung,nein,nein, , , , , ,
400131,24-05-2016,In Ordnung,ja,nein, , , , , ,altes Nest
400132,24-05-2016,In Ordnung,ja,nein, , , , , ,altes Nest
400133,24-05-2016,In Ordnung,nein,nein, , , , , ,
400135,24-05-2016,In Ordnung,nein,ja,0,0, ,Feldsperling, ,altes Nest?
400123,24-05-2016,In Ordnung,nein,ja,0,10,7,Blaumeise,10,Weibchen war beringt
400064,24-05-2016,In Ordnung,nein,ja,3,3,1,Trauerschnäpper,0,
400122,24-05-2016,In Ordnung,ja,nein, , , ,Meise unbestimmt, ,3 alte Juv tot
400121,24-05-2016,In Ordnung,nein,ja,0,4,8,Kohlmeise,4,
400063,24-05-2016,In Ordnung,nein,nein, , , , , ,
400046,24-05-2016,In Ordnung,nein,nein, , , , , ,
400125,24-05-2016,In Ordnung,ja,nein, , , , , ,altes Nest
400043,24-05-2016,In Ordnung,nein,nein, , , , , ,
400120,24-05-2016,In Ordnung,nein,ja,0,5,2,Trauerschnäpper, ,Weibchen war beringt (Doppelberingung!)
400119,24-05-2016,In Ordnung,nein,ja,0,4,6,Kohlmeise,4,Weibchen war beringt
400040,24-05-2016,In Ordnung,nein,ja,0,9,6,Blaumeise,9,
400117,24-05-2016,In Ordnung,nein,ja,2,3,12,Feldsperling,3,
400049,24-05-2016,In Ordnung,nein,nein, , , , , ,
400118,24-05-2016,In Ordnung,nein,ja,ja,ja,1,Kohlmeise, ,Weibchen war beringt
400116,24-05-2016,In Ordnung,ja,nein, , , , , ,altes Nest
400092,24-05-2016,In Ordnung,nein,nein, , , , , ,altes Nest
400058,24-05-2016,In Ordnung,nein,ja,0,0, ,Feldsperling , ,ausgeflogen
400051,24-05-2016,In Ordnung,nein,ja,10,1,7,Blaumeise,1,
400056,24-05-2016,In Ordnung,nein,nein, , , , , ,
400060,24-05-2016,In Ordnung,nein,ja,2,7,7,Kohlmeise,7,
400057,24-05-2016,In Ordnung,nein,ja,ja,ja,3,Kohlmeise,0,
400095,24-05-2016,In Ordnung,nein,ja,9,0, ,Blaumeise, ,verlassen?
400097,24-05-2016,In Ordnung,nein,ja,ja,0, ,Meise unbestimmt, ,verlassen?
400099,24-05-2016,In Ordnung,nein,ja,ja,ja,1,Blaumeise, ,war beringt
600507,24-05-2016,in Ordnung,nein,ja, ,4,12,Kohlmeise,4,An der Landwehr
600431,24-05-2016,in Ordnung,nein,nein , , , , , ,ad. Star tot
600425,24-05-2016,in Ordnung,nein,nein , , , , , ,
600210,24-05-2016,in Ordnung,nein,ja,2,7, ,Blaumeise,7,
600426,24-05-2016,in Ordnung,ja,nein , , , , , ,
600427,24-05-2016,in Ordnung,ja,nein , , , , , ,
600232,24-05-2016,in Ordnung,nein,nein , , , , , ,
600220,24-05-2016,in Ordnung,nein,ja, ,2, ,Blaumeise,1,
300190,26-05-2016,in Ordnung,nein,ja,0,8,5,Blaumeise,8,
100083,26-05-2016,in Ordnung,ja,nein, , , , , ,Nest aus Vorjahr
100085,26-05-2016,in Ordnung,nein,ja,0,7,5,Kohlmeise,6,
100094,26-05-2016,in Ordnung,nein,ja,0,0, ,Kohlmeise,Weibchen,
100096,26-05-2016,in Ordnung,nein,ja,0,8,6,Blaumeise,8+Weibchen,
300174,26-05-2016,in Ordnung,ja,ja,0,7,3,Rotkehlchen, ,alle tot
300172,26-05-2016,in Ordnung,nein,ja,8,0, ,Meise unbestimmt, ,Gelege verlassen
300163,26-05-2016,in Ordnung,nein,nein, , , , , ,
100099,26-05-2016,in Ordnung,nein,ja,0,12,13,Blaumeise,12,
300186,26-05-2016,in Ordnung,nein,nein, , , , , ,
300167,26-05-2016,in Ordnung,ja,ja,0,5,8,Blaumeise, ,tot
100086,26-05-2016,in Ordnung,nein,ja,0,ja,1,Kohlmeise, ,
300168,26-05-2016,in Ordnung,ja,nein, , , , , ,
300169,26-05-2016,in Ordnung,nein,ja,3,7,10,Blaumeise,7,
300185,26-05-2016,in Ordnung,nein,ja,1,3,12,Kleiber,2,1toter jiuv
100037,26-05-2016,in Ordnung,nein,ja,0,8,10,Blaumeise,8,Weibchen war beringt
100088,26-05-2016,in Ordnung,nein,ja,1,4,9,Kohlmeise,4,
300192,26-05-2016,in Ordnung,ja,ja,2,0, ,Meise unbestimmt, ,
100046,26-05-2016,in Ordnung,nein,ja,1,4,6,Blaumeise,4,
300189,26-05-2016,in Ordnung,nein,ja,3,0, ,Trauerschnäpper,Weibchen,
300194,26-05-2016,in Ordnung,nein,nein, , , , , ,
300193,26-05-2016,in Ordnung,nein,nein, , , , , ,
300166,26-05-2016,in Ordnung,nein,ja,0,8,10,Blaumeise,8,
600461,26-05-2016,in Ordnung,nein,ja,1,1,4,Gartenrotschwanz, ,Nachkontrolle
600240,26-05-2016,in Ordnung,nein,ja,1,4,2,Meise unbestimmt, ,Nachkontrolle
600227,26-05-2016,in Ordnung,ja,ja, , , ,Meise unbestimmt, ,schon ausgeflogen
600500,26-05-2016,in Ordnung,nein,ja,ja, , ,Star, ,
600231,26-05-2016,in Ordnung,nein,ja,1,9,7,Blaumeise,9 + m,ad. Mann beringt
600239,26-05-2016,in Ordnung,nein,ja,1,10,6,Blaumeise,9 + m,ad. Mann beringt
600464,26-05-2016,in Ordnung,nein,ja,2,4,6,Kohlmeise,4 + w+ m,beide ad. beringt
600234,26-05-2016,in Ordnung,nein,ja, ,ja,4,Gartenrotschwanz, ,Nachkontrolle in 4 Tagen
600465,26-05-2016,in Ordnung,nein,ja, ,8,10,Kohlmeise,8,
600466,26-05-2016,in Ordnung,nein,ja, ,12,8,Blaumeise,12,
600221,26-05-2016,in Ordnung,nein,ja, ,ja,4,Meise unbestimmt, ,Nachkontrolle
600253,26-05-2016,in Ordnung,nein,nein , , , , , ,
600272,26-05-2016,in Ordnung,nein,ja, , , ,Gartenrotschwanz, ,Nestbau aufgegeben
600209,26-05-2016,in Ordnung,ja,nein , , , , , ,
600228,26-05-2016,in Ordnung,nein,ja,0, , ,unbestimmt, ,"Nest fertig, ohne Eier"
600463,26-05-2016,in Ordnung,ja,nein , , , , , ,
600462,26-05-2016,in Ordnung,nein,ja, ,ja,6,Gartenrotschwanz, ,Nachkontrolle
600222,26-05-2016,in Ordnung,nein,ja, ,ja,5,Blaumeise,0,Nachkontrolle
900075,28-05-2016,in Ordnung,nein,ja,0,ja,1,Blaumeise, ,Weibchen war beringt
900087,28-05-2016,in Ordnung,nein,ja,0,ja,8,Kohlmeise,8,
900088,28-05-2016,in Ordnung,nein,ja,0,ja,1,Kohlmeise, ,Weibchen war beringt
900089,28-05-2016,in Ordnung,ja,nein, , , , , ,
900108,28-05-2016,in Ordnung,nein,ja,14, , ,Meise unbestimmt, ,
900106,28-05-2016,in Ordnung,nein,ja,0,ja,2,Kohlmeise, ,Weibchen war beringt
900107,28-05-2016,in Ordnung,nein,ja,0,ja,2,Blaumeise, ,Weibchen war beringt
900215,28-05-2016,in Ordnung,ja,nein, , , , , ,
900104,28-05-2016,in Ordnung,nein,ja,0,0, ,Kohlmeise,Weibchen,
900103,28-05-2016,in Ordnung,nein,ja,0,ja, ,Trauerschnäpper,Weibchen,
900100,28-05-2016,in Ordnung,nein,ja,0,8,5,Kohlmeise,8,
900099,28-05-2016,in Ordnung,nein,ja,1,6,7,Kohlmeise,6,
900097,28-05-2016,in Ordnung,nein,ja,0,ja, ,Blaumeise, ,
900096,28-05-2016,in Ordnung,nein,ja,0,9,8,Kohlmeise,9,
900093,28-05-2016,in Ordnung,nein,ja,0,10,6,Blaumeise,10,
900079,28-05-2016,in Ordnung,nein,ja,0,7,6,Kohlmeise,7,
900080,28-05-2016,in Ordnung,ja,nein, , , , , ,
600128,28-05-2016,in Ordnung,nein,ja, ,5,12,Kohlmeise,5,
600132,28-05-2016,in Ordnung,nein,ja,3,2,6,Haussperling,2,
600450,28-05-2016,in Ordnung,nein,ja, ,4,13,Kohlmeise,4,
600451,28-05-2016,in Ordnung,ja,ja, , , ,Feldsperling, ,ausgeflogen + Flöhe
600130,28-05-2016,in Ordnung,nein,ja, , , ,Gartenrotschwanz, ,Nachkontrolle
600135,28-05-2016,in Ordnung,nein,ja, , , ,Meise unbestimmt, ,Nachkontrolle
600004,28-05-2016,in Ordnung,nein,ja,0, , ,unbestimmt, ,keine Eier im Nest
600131,28-05-2016,in Ordnung,nein,ja,0, , ,Feldsperling, ,keine Eier im Nest
600129,28-05-2016,in Ordnung,nein,ja, ,6,14,Kohlmeise,3,3 Juv. entkommen
600137,28-05-2016,in Ordnung,nein,ja,0, , ,Feldsperling, ,
600135,28-05-2016,in Ordnung,nein,ja, ,7,8,Blaumeise,7 + w,vj. Weib beringt
600134,28-05-2016,in Ordnung,ja,nein , , , , , ,
600136,28-05-2016,in Ordnung,nein,ja, , , ,Meise unbestimmt, ,
600268,28-05-2016,in Ordnung,nein,ja, , , ,Meise unbestimmt, ,ausgeflogen
600149,28-05-2016,in Ordnung,nein,ja,3,4,12,Kohlmeise,4,
600006,28-05-2016,in Ordnung,nein,nein , , , , , ,
600144,28-05-2016,in Ordnung,ja,ja, , , ,Feldsperling, ,ausgeflogen
600141,28-05-2016,in Ordnung,nein,ja, , , ,Sumpfmeise,ad.,ad. Ex. beringt
600263,28-05-2016,in Ordnung,nein,ja, , , ,Gartenrotschwanz, ,Nachkontrolle
600145,28-05-2016,in Ordnung,nein,ja, , , ,Haussperling, ,Nestbau-Beginn
600267,28-05-2016,in Ordnung,ja,nein , , , , , ,
600009,28-05-2016,in Ordnung,nein,nein , , , , , ,
600138,28-05-2016,in Ordnung,nein,nein , , , , , ,
600139,28-05-2016,in Ordnung,nein,ja,3,8,8,Blaumeise,7 + m,1juv tot
600140,28-05-2016,in Ordnung,nein,ja,2,7,10,Blaumeise,7,
600212,29-05-2016,in Ordnung,nein,ja,ja,3,1,Trauerschnäpper,w,Weib beringt / Nachkontrolle
600238,29-05-2016,in Ordnung,nein,ja, , , ,Kleiber, ,ausgeflogen
600225,29-05-2016,in Ordnung,nein,nein , , , , , ,Hummelnest
600237,29-05-2016,in Ordnung,nein,ja,1, , ,unbestimmt, ,Ei blau; / Nachkontrolle
600433,29-05-2016,in Ordnung,nein,nein , , , , , ,
600241,29-05-2016,in Ordnung,ja,ja,1,1, ,Blaumeise, ,"1 tot, Rest ausgeflogen"
600434,29-05-2016,in Ordnung,ja,nein , , , , , ,
600230,29-05-2016,in Ordnung,ja,nein , , , , , ,
600233,29-05-2016,in Ordnung,nein,ja,5, , ,Trauerschnäpper, ,Nachkontrolle
600435,29-05-2016,in Ordnung,ja,ja, , , ,Gartenbaumläufer, ,bereits ausgeflogen
600248,29-05-2016,in Ordnung,nein,ja,8, , ,Kohlmeise,w,Weib beringt / Nachkontrolle
600219,29-05-2016,in Ordnung,nein,ja, ,8,11,Blaumeise,8,
600214,29-05-2016,in Ordnung,nein,ja,6, , ,Kohlmeise, ,ad.Weib WF  82177422   / Nachkontrolle
600218,29-05-2016,in Ordnung,ja,nein , , , ,Meise unbestimmt, ,bereits ausgeflogen
600437,29-05-2016,in Ordnung,ja,nein , , , ,Meise unbestimmt, ,bereits ausgeflogen
600207,29-05-2016,in Ordnung,nein,ja, ,7,13,Kohlmeise,6,
600229,29-05-2016,in Ordnung,ja,ja, , , ,Meise unbestimmt, ,bereits ausgeflogen
600438,29-05-2016,in Ordnung,ja,nein , , , , , ,
600439,29-05-2016,in Ordnung,nein,ja,8, , ,Meise unbestimmt, ,
600211,29-05-2016,in Ordnung,ja,nein , , , , , ,
600440,29-05-2016,in Ordnung,ja,ja, , , ,unbestimmt, ,bereits ausgeflogen
600441,29-05-2016,in Ordnung,ja,nein , , , , , ,
600442,29-05-2016,in Ordnung,ja,nein , , , , , ,
600059,29-05-2016,in Ordnung,ja,ja, , , ,unbestimmt, ,
600060,29-05-2016,in Ordnung,nein,ja, ,ja,3,Blaumeise, ,Nachkontrolle
600589,29-05-2016,in Ordnung,nein,ja,ja, , ,Tannenmeise, ,Nachbarkasten / Nachkontrolle
600049,29-05-2016,in Ordnung,nein,ja, ,ja, , , ,Nachkontrolle in 1 Woche
600050,29-05-2016,in Ordnung,nein,ja, ,ja, , , ,Nachkontrolle in 1 Woche
600046,29-05-2016,in Ordnung,nein,ja,ja,ja, , , ,Nachkontrolle in 1 Woche
600265,31-05-2016,in Ordnung,nein,ja, ,4,3,Meise unbestimmt, ,Nachkontrolle
600169,31-05-2016,in Ordnung,nein,nein , , , , , ,
600172,31-05-2016,in Ordnung,nein,nein , , , , , ,
600115,31-05-2016,in Ordnung,nein,nein , , , , , ,
600117,31-05-2016,in Ordnung,nein,nein , , , , , ,
600262,31-05-2016,in Ordnung,nein,nein , , , , , ,
600015,31-05-2016,in Ordnung,nein,nein , , , , , ,
600160,31-05-2016,in Ordnung,ja,nein , , , , , ,
600266,31-05-2016,in Ordnung,ja,nein , , , , , ,
600162,31-05-2016,in Ordnung,nein,ja,1,5,6,Kohlmeise,2,
600165,31-05-2016,in Ordnung,nein,ja, ,8,6,Kohlmeise,6,
600166,31-05-2016,in Ordnung,ja,ja, , , ,Kleiber, ,bereits ausgeflogen
600168,31-05-2016,in Ordnung,ja,ja, ,3, ,Kohlmeise, ,"3 tote, flügge Juv."
600170,31-05-2016,in Ordnung,nein,ja, ,ja, ,Gartenrotschwanz,6,"Zeckenbefall stark, weitgehend entfernt"
600171,31-05-2016,in Ordnung,nein,ja, , ,4,Gartenrotschwanz, ,Nachkontrolle
600118,31-05-2016,in Ordnung,nein,ja,1, , ,Meise unbestimmt, ,
600406,31-05-2016,in Ordnung,nein,ja,2, , ,Meise unbestimmt, ,
600407,31-05-2016,in Ordnung,nein,ja, ,5,15,Blaumeise,4,toter Altvogel im Nest!
600410,31-05-2016,in Ordnung,ja,nein , , , , , ,
600412,31-05-2016,in Ordnung,ja,ja, , , ,Blaumeise, ,3 tote Blaumeisen (Juv.???)
600016,31-05-2016,in Ordnung,nein,ja, ,3,14,Blaumeise, ,
600401,31-05-2016,in Ordnung,nein,ja, ,12,12,Blaumeise,12,
600114,31-05-2016,in Ordnung,ja,ja, ,ja, ,Meise unbestimmt, ,Meisenbrut tot!
600492,31-05-2016,in Ordnung,nein,ja,1, , ,Meise unbestimmt, ,
400118,04-06-2016,In Ordnung,nein,ja,0,7,11,Kohlmeise,7,
400120,04-06-2016,In Ordnung,nein,ja,0,7,11,Trauerschnäpper,7,
400064,04-06-2016,In Ordnung,nein,ja,1,4,11,Trauerschnäpper,4,
400134,04-06-2016,In Ordnung,nein,ja,4,1,1,Trauerschnäpper,0,
400138,04-06-2016,In Ordnung,nein,ja,0,6,6,Trauerschnäpper,6,
400057,04-06-2016,In Ordnung,nein,ja,0,6,13,Kohlmeise,6,
400059,04-06-2016,In Ordnung,nein,ja,ja,ja,1,Tannenmeise,0,
400207,04-06-2016,In Ordnung,nein,ja,0,6,6,Trauerschnäpper,6,
400079,04-06-2016,In Ordnung,nein,ja,ja,3,13,Kohlmeise,3,
400082,04-06-2016,In Ordnung,nein,ja,0,0, ,Meise unbestimmt, ,ausgeflogen?
400099,04-06-2016,In Ordnung,nein,ja,ja,1,10,Blaumeise,1,
400059,10-06-2016,In Ordnung,nein,ja,2,2,8,Tannenmeise,2,
400134,10-06-2016,In Ordnung,nein,ja,0,3,6,Trauerschnäpper,3,
400138,07-07-2016,in Ordnung,nein,ja,0,0, ,Blaumeise,0,Nestlingeberingt (nicht lesbar)Totfunde
400128,07-07-2016,in Ordnung,nein,nein,0,0, ,Kohlmeise,0,Nestlingeberingt (nicht lesbar)Totfunde
400145,07-07-2016,in Ordnung,nein,ja,0,0, ,Blaumeise,0,NestlingunberingtTotfund
400063,07-07-2016,in Ordnung,nein,ja,0,0, ,Meise unbestimmt,0,NestlingunberingtTotfund + Ei
400133,07-07-2016,in Ordnung,nein,ja,0,0, ,Feldsperling,0,unberingtEier
400126,07-07-2016,in Ordnung,nein,ja,0,0, ,Feldsperling,0,unberingtEier
400144,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400047,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400143,07-07-2016,in Ordnung,nein,ja,0,0, , ,0,Meise Eier
400116,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400092,07-07-2016,in Ordnung,nein,ja,0,0, , ,0,Hornissen
400117,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400141,07-07-2016,in Ordnung,nein,ja,0,0, , ,0,Hummeln
400142,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400040,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400120,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400043,07-07-2016,in Ordnung,nein,ja,0,0, , ,0,Hornissen
400125,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400046,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400124,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400064,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400121,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400122,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400123,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400137,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400130,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400131,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400135,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400132,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400045,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400129,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400041,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400127,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400140,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400134,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400058,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400056,07-07-2016,in Ordnung,nein,ja,0,0, , ,0,Hornissen
400060,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400057,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400187,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400086,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400085,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400080,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400091,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400182,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400183,07-07-2016,in Ordnung,nein,ja,0,0, , ,0,Eier Meise
400061,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400184,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400185,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400087,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400186,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400088,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400071,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400083,07-07-2016,in Ordnung,nein,ja,0,0, , ,0,Hummelnest
400059,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400084,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400082,07-07-2016,in Ordnung,nein,ja,0,0, , ,0,Eier Meise
400069,07-07-2016,in Ordnung,nein,ja,0,0, , ,0,Hornisse
400079,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400202,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400200,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400201,07-07-2016,in Ordnung,nein,ja,0,0, , ,0,Eier Meise
400068,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400077,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400199,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400074,07-07-2016,in Ordnung,nein,ja,0,0, , ,0,Hornisse
400206,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400204,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400067,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400207,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400210,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400211,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400081,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400065,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400270,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400215,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400214,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400055,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400213,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400208,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400209,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400239,07-07-2016,in Ordnung,nein,nein,0,0, , ,0,
400192,07-07-2016,in Ordnung,nein,ja,0,0, , ,0,Eier Sperling
400074,22-10-2016,in Ordnung,nein,ja,0,0, ,Kohlmeise,0,adultWeibchen82241414
400211,22-10-2016,in Ordnung,nein,ja,0,0, ,Kleiber,0,Weibchenunberingt
400202,22-10-2016,in Ordnung,nein,ja,0,0, ,Blaumeise,0,adultWeibchenunberingt
400077,22-10-2016,in Ordnung,nein,ja,0,0, ,Kohlmeise,0,adultWeibchenunberingt
400215,22-10-2016,in Ordnung,nein,nein,0,0, , ,0,
400214,22-10-2016,in Ordnung,nein,nein,0,0, , ,0,Halbhöhle
400055,22-10-2016,in Ordnung,nein,nein,0,0, , ,0,
400213,22-10-2016,in Ordnung,nein,nein,0,0, , ,0,
400075,22-10-2016,in Ordnung,nein,nein,0,0, , ,0,
400081,22-10-2016,in Ordnung,nein,nein,0,0, , ,0,
400065,22-10-2016,in Ordnung,nein,nein,0,0, , ,0,
400212,22-10-2016,in Ordnung,nein,nein,0,0, , ,0,
400210,22-10-2016,in Ordnung,nein,nein,0,0, , ,0,
400208,22-10-2016,in Ordnung,nein,nein,0,0, , ,0,
400209,22-10-2016,in Ordnung,nein,nein,0,0, , ,0,
400067,22-10-2016,in Ordnung,nein,nein,0,0, , ,0,
400207,22-10-2016,in Ordnung,nein,nein,0,0, , ,0,
